time,length,src,dst,src_port,dst_port,protocol,ttl
1745488982.3688,489,192.168.0.104,108.157.109.53,53186,443,TCP,64
1745488982.37777,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.377893,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.377894,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.388768,74,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.389314,74,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.392693,74,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.392695,811,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.393021,121,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.395736,66,3.160.231.12,192.168.0.104,443,53187,TCP,248
1745488982.399872,1494,3.160.231.12,192.168.0.104,443,53187,TCP,248
1745488982.399875,1494,3.160.231.12,192.168.0.104,443,53187,TCP,248
1745488982.399878,1494,3.160.231.12,192.168.0.104,443,53187,TCP,248
1745488982.39988,741,3.160.231.12,192.168.0.104,443,53187,TCP,248
1745488982.400269,66,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.40027,66,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.400271,66,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.402752,130,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.403475,548,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.40364,172,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.44044,102,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.440443,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.440954,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.440964,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.441467,1268,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.44147,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.441903,87,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.441909,114,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.441941,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.441942,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.442268,114,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.449256,1049,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.451365,121,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.451374,114,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.451374,114,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.459909,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.460106,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.460111,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.463075,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.463285,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
